id,listing_url,name,picture_url,host_name,host_response_rate,host_is_superhost,host_has_profile_pic,host_thumbnail_url,host_picture_url,neighbourhood,property_type,bedrooms,bathrooms,price,weekly_price,monthly_price,availability_365,longitude,latitude,number_of_reviews,review_scores_rating,reviews_per_month
15920878,https://www.airbnb.com/rooms/15920878,Great Cozy Home in Sunset District,https://a0.muscache.com/im/pictures/6db0a0f2-7f6d-462e-be32-5693308abd45.jpg?aki_policy=large,Steven,100%,f,t,https://a0.muscache.com/im/pictures/a6fed53f-92bb-45f8-94fe-4c2e735135d8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/a6fed53f-92bb-45f8-94fe-4c2e735135d8.jpg?aki_policy=profile_x_medium,Parkside,Apartment,2,1,135.00,,,45,-122.4842271,37.74344221,65,88,3.09
15927761,https://www.airbnb.com/rooms/15927761,"Quiet, large, 2bd/2ba SF home away from home!",https://a0.muscache.com/im/pictures/29ba7ef1-380d-4e49-83b3-f520c5922611.jpg?aki_policy=large,Tim,100%,t,t,https://a0.muscache.com/im/pictures/4c4c9b5c-b027-4e9f-a474-9f3fab00108b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/4c4c9b5c-b027-4e9f-a474-9f3fab00108b.jpg?aki_policy=profile_x_medium,Richmond District,Condominium,2,2,299.00,,,26,-122.4751529,37.78403234,17,100,0.81
15929798,https://www.airbnb.com/rooms/15929798,First floor suite w/ sleeping and cooking areas,https://a0.muscache.com/im/pictures/8de2d3d2-392a-4e56-a2f1-3e933b550cc6.jpg?aki_policy=large,Barbara,100%,t,t,https://a0.muscache.com/im/pictures/4af6991e-25ed-4119-a2f7-8d6a48755195.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/4af6991e-25ed-4119-a2f7-8d6a48755195.jpg?aki_policy=profile_x_medium,Portola,Townhouse,1,1,125.00,,,0,-122.4117947,37.72218634,54,99,2.78
15929904,https://www.airbnb.com/rooms/15929904,Beautiful 2 Bedrooms in a Victorian house,https://a0.muscache.com/im/pictures/8b190a7a-ff4b-4064-8718-bbf208716a49.jpg?aki_policy=large,Marguerite,100%,t,t,https://a0.muscache.com/im/pictures/ca0e002a-6cdc-488f-bd71-17fb56308c3e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/ca0e002a-6cdc-488f-bd71-17fb56308c3e.jpg?aki_policy=profile_x_medium,Western Addition/NOPA,House,2,1,350.00,,,217,-122.440143,37.77894659,71,97,3.41
15938870,https://www.airbnb.com/rooms/15938870,[B] Private Bedroom 20 Minutes from Downtown SF,https://a0.muscache.com/im/pictures/2a6ac063-680e-498f-b1d0-d1dfd930c7f5.jpg?aki_policy=large,Henry,97%,f,t,https://a0.muscache.com/im/pictures/user/de981a77-5cf1-4cce-aa08-3d2a0b4f7834.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/de981a77-5cf1-4cce-aa08-3d2a0b4f7834.jpg?aki_policy=profile_x_medium,,House,1,1,60.00,,,290,-122.4000105,37.71767018,1,100,0.05
15939264,https://www.airbnb.com/rooms/15939264,[E] Private Garden Suite,https://a0.muscache.com/im/pictures/8978620f-275e-4379-8d63-ef432161eabf.jpg?aki_policy=large,Henry,97%,f,t,https://a0.muscache.com/im/pictures/user/de981a77-5cf1-4cce-aa08-3d2a0b4f7834.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/de981a77-5cf1-4cce-aa08-3d2a0b4f7834.jpg?aki_policy=profile_x_medium,Visitacion Valley,Guest suite,0,1,65.00,,,365,-122.4004218,37.71854873,13,95,0.67
15939487,https://www.airbnb.com/rooms/15939487,[F] Private Guest Suite,https://a0.muscache.com/im/pictures/b69f6b37-e031-4603-bf3d-e29141765c90.jpg?aki_policy=large,Henry,97%,f,t,https://a0.muscache.com/im/pictures/user/de981a77-5cf1-4cce-aa08-3d2a0b4f7834.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/de981a77-5cf1-4cce-aa08-3d2a0b4f7834.jpg?aki_policy=profile_x_medium,Visitacion Valley,Guest suite,0,1,65.00,,,365,-122.3998494,37.71959076,19,86,0.97
15957623,https://www.airbnb.com/rooms/15957623,Sunny 5 bedroom Victorian Steps from the Fun,https://a0.muscache.com/im/pictures/e9f5f517-c4c4-4374-abb1-fe1308baf03d.jpg?aki_policy=large,Joelle,100%,f,t,https://a0.muscache.com/im/pictures/276e1501-9c1a-463e-b839-7fb10c761cc4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/276e1501-9c1a-463e-b839-7fb10c761cc4.jpg?aki_policy=profile_x_medium,Bernal Heights,House,4,3,560.00,,,5,-122.4169805,37.74688895,5,96,0.3
15957963,https://www.airbnb.com/rooms/15957963,406 - Clean Budget Room with a Perfect Location!,https://a0.muscache.com/im/pictures/d4cae948-6fc4-4399-967a-8be86f911d96.jpg?aki_policy=large,325,100%,f,t,https://a0.muscache.com/im/pictures/50f6edbd-3115-4565-9dab-136563ec1144.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/50f6edbd-3115-4565-9dab-136563ec1144.jpg?aki_policy=profile_x_medium,Union Square,Boutique hotel,1,0,59.00,,,77,-122.4047997,37.78894877,37,86,1.78
15969943,https://www.airbnb.com/rooms/15969943,One Bedroom with Great Amenities near Bay Bridge,https://a0.muscache.com/im/pictures/d2d51bf7-7b94-4d04-852d-9b3bf514fa25.jpg?aki_policy=large,Zeus,99%,t,t,https://a0.muscache.com/im/pictures/user/7776ff02-ca7e-4046-8bc3-c6ca48be8080.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7776ff02-ca7e-4046-8bc3-c6ca48be8080.jpg?aki_policy=profile_x_medium,South Beach,Apartment,1,1,151.00,,,260,-122.3894732,37.7833905,2,100,0.1
15970167,https://www.airbnb.com/rooms/15970167,One Bedroom Apartment close to Caltrain,https://a0.muscache.com/im/pictures/f884e7ec-fd45-4499-9f49-3348e58bb4d8.jpg?aki_policy=large,Zeus,99%,t,t,https://a0.muscache.com/im/pictures/user/7776ff02-ca7e-4046-8bc3-c6ca48be8080.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7776ff02-ca7e-4046-8bc3-c6ca48be8080.jpg?aki_policy=profile_x_medium,South Beach,Apartment,1,1,145.00,,,339,-122.389673,37.78312203,1,100,0.05
15970624,https://www.airbnb.com/rooms/15970624,Apartment with Upscale Design in SOMA,https://a0.muscache.com/im/pictures/3184e0b2-ac8d-444b-b40a-b07a24ebd386.jpg?aki_policy=large,Zeus,99%,t,t,https://a0.muscache.com/im/pictures/user/7776ff02-ca7e-4046-8bc3-c6ca48be8080.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7776ff02-ca7e-4046-8bc3-c6ca48be8080.jpg?aki_policy=profile_x_medium,SoMa,Apartment,3,2,240.00,,,320,-122.4120817,37.77212178,0,,
15985008,https://www.airbnb.com/rooms/15985008,Modern garden-view studio apartment w/free parking,https://a0.muscache.com/im/pictures/960ac651-abc7-4675-a190-4edeb16129b2.jpg?aki_policy=large,Satish,100%,t,t,https://a0.muscache.com/im/users/13303946/profile_pic/1441895487/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/13303946/profile_pic/1441895487/original.jpg?aki_policy=profile_x_medium,Sunnyside,Guest suite,0,1,147.00,,,109,-122.4517997,37.74070023,103,97,5.11
15987415,https://www.airbnb.com/rooms/15987415,Close to Bill Graham's - PVT RM w/ Shared bathrm,https://a0.muscache.com/im/pictures/aec2bdbb-adcc-4078-8e82-66b98bea2b7c.jpg?aki_policy=large,Ram'S Hotel,100%,f,t,https://a0.muscache.com/im/pictures/dbe2d60f-7905-4a7e-9530-08e3b5f0f118.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/dbe2d60f-7905-4a7e-9530-08e3b5f0f118.jpg?aki_policy=profile_x_medium,SoMa,Boutique hotel,1,4,179.00,,,75,-122.4146704,37.77584593,11,70,0.53
15990158,https://www.airbnb.com/rooms/15990158,Cozy 2 Bedroom Flat in Bayview,https://a0.muscache.com/im/pictures/034deba6-0603-4b93-8320-ec063e6ec5d1.jpg?aki_policy=large,Zach,100%,f,t,https://a0.muscache.com/im/pictures/user/98150bf5-a7da-42aa-98d8-5847dcdfb28a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/98150bf5-a7da-42aa-98d8-5847dcdfb28a.jpg?aki_policy=profile_x_medium,Bayview,Apartment,2,2,150.00,,,90,-122.3895471,37.72995417,5,85,0.26
15990429,https://www.airbnb.com/rooms/15990429,Private Room with shared bathroom in Hotel,https://a0.muscache.com/im/pictures/a4f1c6d8-0900-4d45-8a37-ffeb0adaf36e.jpg?aki_policy=large,Akshay,99%,f,t,https://a0.muscache.com/im/pictures/7a4d4b44-7838-4afc-bb7f-75aea358795e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/7a4d4b44-7838-4afc-bb7f-75aea358795e.jpg?aki_policy=profile_x_medium,Tenderloin,Hostel,1,8,70.00,,,71,-122.4128261,37.78523236,62,76,2.97
15999597,https://www.airbnb.com/rooms/15999597,Haight/Castro Clean Bright 1 Bedroom top floor apt,https://a0.muscache.com/im/pictures/3019f8cc-68fe-4050-a371-3481eedecd2d.jpg?aki_policy=large,Laura,100%,f,t,https://a0.muscache.com/im/pictures/user/87ebcf39-2df4-4b0c-afd6-f06562bd0910.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/87ebcf39-2df4-4b0c-afd6-f06562bd0910.jpg?aki_policy=profile_x_medium,,Apartment,1,1,165.00,,,127,-122.4443524,37.76217759,8,100,0.4
15999931,https://www.airbnb.com/rooms/15999931,Midcentury Modern 1 Bedroom in Nob Hill,https://a0.muscache.com/im/pictures/bd9a39b6-d863-4f5a-8bb3-acabddbd342f.jpg?aki_policy=large,Sheena,86%,f,t,https://a0.muscache.com/im/pictures/013ab980-172a-426a-aac5-2ce3e7b7fb9a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/013ab980-172a-426a-aac5-2ce3e7b7fb9a.jpg?aki_policy=profile_x_medium,Nob Hill,Apartment,1,1,115.00,,,62,-122.4075605,37.79059573,3,100,0.17
16012461,https://www.airbnb.com/rooms/16012461,Spacious 2 BR Condo w Pool in Inner Mission,https://a0.muscache.com/im/pictures/f87ab05c-15c4-4f27-8c29-94399dfa12d5.jpg?aki_policy=large,Rebecca,100%,f,t,https://a0.muscache.com/im/pictures/user/f54c11f4-00b7-4fcb-9db8-40554e20c98d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f54c11f4-00b7-4fcb-9db8-40554e20c98d.jpg?aki_policy=profile_x_medium,Mission District,Apartment,2,1,178.00,,,313,-122.4183906,37.76810696,0,,
16013094,https://www.airbnb.com/rooms/16013094,Stunning 1-Bedroom San Francisco Apartment,https://a0.muscache.com/im/pictures/4eb12cd6-dd97-4ccf-8615-4f7bf606f702.jpg?aki_policy=large,Kara,97%,f,t,https://a0.muscache.com/im/pictures/user/71cbe7f6-64ae-4e54-b9a3-85f877df691d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/71cbe7f6-64ae-4e54-b9a3-85f877df691d.jpg?aki_policy=profile_x_medium,South Beach,Serviced apartment,1,1,165.00,,,357,-122.3919588,37.7920684,1,100,0.07
16016803,https://www.airbnb.com/rooms/16016803,"A Stylish, One Bedroom Nob Hill Classic",https://a0.muscache.com/im/pictures/c4bdfb4a-4958-4012-80f2-dcce6b1328d9.jpg?aki_policy=large,Sheena,86%,f,t,https://a0.muscache.com/im/pictures/013ab980-172a-426a-aac5-2ce3e7b7fb9a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/013ab980-172a-426a-aac5-2ce3e7b7fb9a.jpg?aki_policy=profile_x_medium,,Apartment,1,1,155.00,,,53,-122.4156769,37.79321105,1,100,0.06
16017300,https://www.airbnb.com/rooms/16017300,Beautiful 3Bedrooms &livingroom in Victorian House,https://a0.muscache.com/im/pictures/f0f41590-3ad9-4b20-9a8f-1ef2187a3f2b.jpg?aki_policy=large,Marguerite,100%,t,t,https://a0.muscache.com/im/pictures/ca0e002a-6cdc-488f-bd71-17fb56308c3e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/ca0e002a-6cdc-488f-bd71-17fb56308c3e.jpg?aki_policy=profile_x_medium,Western Addition/NOPA,House,3,1,450.00,,,217,-122.4396255,37.77714156,6,97,0.83
16017966,https://www.airbnb.com/rooms/16017966,Walk to Tech Firms from a Sunny SoMa Room,"https://a0.muscache.com/4ea/air/v2//pictures/9b1b9576-d04a-44ab-b623-f20083efad46.jpg?t=r:w1200-h720-sfit,e:fjpg-c85",Jọo,100%,t,t,https://a0.muscache.com/im/pictures/ab30f5b0-6e7e-4312-8f04-1599542bf3c0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/ab30f5b0-6e7e-4312-8f04-1599542bf3c0.jpg?aki_policy=profile_x_medium,SoMa,Apartment,1,1,133.00,,,16,-122.4140733,37.77634225,120,99,5.86
16018565,https://www.airbnb.com/rooms/16018565,The Sutter Apartment Back,https://a0.muscache.com/im/pictures/daf71d7d-4e8a-4e98-b529-b73017f80953.jpg?aki_policy=large,Charles,100%,t,t,https://a0.muscache.com/im/pictures/fa56331f-c448-4acc-bbb2-9bc97701f58a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/fa56331f-c448-4acc-bbb2-9bc97701f58a.jpg?aki_policy=profile_x_medium,Downtown,Apartment,2,1,240.00,,,4,-122.4153729,37.78810562,124,99,5.94
16026556,https://www.airbnb.com/rooms/16026556,Sun-filled master bedroom in Downtown,https://a0.muscache.com/im/pictures/266cad9f-ed37-4af6-b263-c1dc3a1b32d4.jpg?aki_policy=large,Anna,94%,f,t,https://a0.muscache.com/im/pictures/917097a3-0336-41c6-98f6-d5e03a387889.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/917097a3-0336-41c6-98f6-d5e03a387889.jpg?aki_policy=profile_x_medium,SoMa,House,1,1,73.00,,,180,-122.4163194,37.77198939,1,100,0.08
16027559,https://www.airbnb.com/rooms/16027559,Modern Spacious Full Floor Flat in Russian Hill,https://a0.muscache.com/im/pictures/2925d186-8838-4cae-b344-4790f9760943.jpg?aki_policy=large,Jeeun,,f,t,https://a0.muscache.com/im/users/1429422/profile_pic/1342244360/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1429422/profile_pic/1342244360/original.jpg?aki_policy=profile_x_medium,Russian Hill,Apartment,1,2,295.00,,,173,-122.4216331,37.79680802,10,100,0.67
16029428,https://www.airbnb.com/rooms/16029428,Private Room with shared bathroom in Hotel,https://a0.muscache.com/im/pictures/3a30858b-e5dd-4c09-b808-4fe3887a0026.jpg?aki_policy=large,Akshay,99%,f,t,https://a0.muscache.com/im/pictures/7a4d4b44-7838-4afc-bb7f-75aea358795e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/7a4d4b44-7838-4afc-bb7f-75aea358795e.jpg?aki_policy=profile_x_medium,Tenderloin,Hostel,1,8,70.00,,,64,-122.4122353,37.78429565,93,74,4.51
16032599,https://www.airbnb.com/rooms/16032599,3rd Floor/Natural light all around,https://a0.muscache.com/im/pictures/3e405305-f3a2-466f-b952-3b42c017f1bc.jpg?aki_policy=large,Super,100%,f,t,https://a0.muscache.com/im/pictures/ca6803da-8457-46e8-9702-1d47e3687ec2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/ca6803da-8457-46e8-9702-1d47e3687ec2.jpg?aki_policy=profile_x_medium,Bernal Heights,Apartment,1,1,154.00,,,10,-122.4258589,37.73516555,34,87,1.88
16042687,https://www.airbnb.com/rooms/16042687,Look HERE!  Queen bed/mattress Private bath. Cozy!,https://a0.muscache.com/im/pictures/404ba8dc-e136-4115-a734-47a943a2fb95.jpg?aki_policy=large,Susan,100%,t,t,https://a0.muscache.com/im/pictures/7801fe2a-d468-440c-9074-b7debe1d7382.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/7801fe2a-d468-440c-9074-b7debe1d7382.jpg?aki_policy=profile_x_medium,Ingleside,House,1,1,69.00,,,28,-122.4601438,37.72195311,42,98,2.15
16043093,https://www.airbnb.com/rooms/16043093,Enjoy a Family Getaway by the Golden Gate Bridge,"https://a0.muscache.com/4ea/air/v2//pictures/0733396c-556c-4f6f-8584-4752566107e4.jpg?t=r:w1200-h720-sfit,e:fjpg-c85",Stacy,100%,t,t,https://a0.muscache.com/im/pictures/user/e32cdb8d-3da5-472f-9dba-d4303fa6c3d3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e32cdb8d-3da5-472f-9dba-d4303fa6c3d3.jpg?aki_policy=profile_x_medium,Richmond District,Apartment,1,1,160.00,,,69,-122.4888073,37.78136248,78,99,4.33
16052484,https://www.airbnb.com/rooms/16052484,Luxurious Noe Valley Victorian,https://a0.muscache.com/im/pictures/a5739f8d-188c-4582-94e3-91ac195bac27.jpg?aki_policy=large,Ronald,100%,t,t,https://a0.muscache.com/im/pictures/74bdc11a-5706-4ff2-b18c-c1c044f68d53.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/74bdc11a-5706-4ff2-b18c-c1c044f68d53.jpg?aki_policy=profile_x_medium,Noe Valley,House,1,1,150.00,,,41,-122.4310824,37.75261461,27,100,1.41
16052656,https://www.airbnb.com/rooms/16052656,Big 3 br Noe Valley Home - Walk to 24th Street!,https://a0.muscache.com/im/pictures/8a20a5d2-1b80-4847-8180-1f6077bd4359.jpg?aki_policy=large,Kathryn,100%,t,t,https://a0.muscache.com/im/pictures/095ca65b-1457-405a-9a6f-5c4d4bd0ca6b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/095ca65b-1457-405a-9a6f-5c4d4bd0ca6b.jpg?aki_policy=profile_x_medium,Noe Valley,House,3,2,595.00,,,134,-122.4407831,37.75099045,19,98,0.98
16055131,https://www.airbnb.com/rooms/16055131,"Separate entrance, private 2 bedroom unit",https://a0.muscache.com/im/pictures/7ed6855f-ad32-4fbb-93dd-77efe42da455.jpg?aki_policy=large,Amy,100%,t,t,https://a0.muscache.com/im/pictures/4416ff40-a7d3-46cd-b582-01b4767f7e84.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/4416ff40-a7d3-46cd-b582-01b4767f7e84.jpg?aki_policy=profile_x_medium,Twin Peaks,House,2,1,159.00,,,0,-122.4537668,37.74854959,36,98,2.03
16056892,https://www.airbnb.com/rooms/16056892,Private In-Law Apt in the Sunset,https://a0.muscache.com/im/pictures/281ed796-0594-4d46-b6e1-0e33f68dc2ac.jpg?aki_policy=large,Molly,100%,t,t,https://a0.muscache.com/im/pictures/43055f19-b2d0-4d8f-84b2-bb438cf29985.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/43055f19-b2d0-4d8f-84b2-bb438cf29985.jpg?aki_policy=profile_x_medium,Outer Sunset,Guest suite,1,1,140.00,,,27,-122.4855608,37.75875181,28,98,1.93
16066598,https://www.airbnb.com/rooms/16066598,SchMurray Castle on the Hill,https://a0.muscache.com/im/pictures/5f343e44-3a63-408a-b083-2369d2ff70b6.jpg?aki_policy=large,Liz,100%,f,t,https://a0.muscache.com/im/pictures/2ae7c38b-d479-46aa-a1d7-771a9f362c63.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/2ae7c38b-d479-46aa-a1d7-771a9f362c63.jpg?aki_policy=profile_x_medium,Excelsior,House,1,1,85.00,,,0,-122.4349019,37.71831384,4,100,0.22
16068425,https://www.airbnb.com/rooms/16068425,Newly Renovated Home in Geo Center of City,https://a0.muscache.com/im/pictures/e92de522-9b52-4a5c-8e6d-c239fcb9c57c.jpg?aki_policy=large,Amy,100%,t,t,https://a0.muscache.com/im/pictures/4416ff40-a7d3-46cd-b582-01b4767f7e84.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/4416ff40-a7d3-46cd-b582-01b4767f7e84.jpg?aki_policy=profile_x_medium,Twin Peaks,House,2,1,189.00,,,1,-122.4519343,37.75041046,21,100,1.05
16071674,https://www.airbnb.com/rooms/16071674,Private Room with shared bathroom in Hotel,https://a0.muscache.com/im/pictures/ad820971-cc80-4f0f-8194-b5de805993cd.jpg?aki_policy=large,Akshay,99%,f,t,https://a0.muscache.com/im/pictures/7a4d4b44-7838-4afc-bb7f-75aea358795e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/7a4d4b44-7838-4afc-bb7f-75aea358795e.jpg?aki_policy=profile_x_medium,Tenderloin,Hostel,1,8,70.00,,,30,-122.4121026,37.78410923,74,77,3.57
16073408,https://www.airbnb.com/rooms/16073408,Private bedroom/bathroom in remodeled Bernal home,https://a0.muscache.com/im/pictures/9d502c47-6fc6-4b5a-a483-b1c4fb0f9c83.jpg?aki_policy=large,Victor,100%,t,t,https://a0.muscache.com/im/pictures/5bc6ef9b-d93a-44dd-af4f-f17f26572977.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/5bc6ef9b-d93a-44dd-af4f-f17f26572977.jpg?aki_policy=profile_x_medium,Bernal Heights,House,1,1,85.00,,,63,-122.4097394,37.7383038,41,99,2.02
16073836,https://www.airbnb.com/rooms/16073836,Beautiful traditional house in Ashbury Heights,https://a0.muscache.com/im/pictures/5b6a97c0-ca35-4fb7-9825-206fa9b634c3.jpg?aki_policy=large,Dennis,100%,t,t,https://a0.muscache.com/im/pictures/user/9eea9fbc-77b0-4096-b1b5-74ea346c1c40.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9eea9fbc-77b0-4096-b1b5-74ea346c1c40.jpg?aki_policy=profile_x_medium,Haight-Ashbury,House,5,3,700.00,,,133,-122.4448269,37.76418565,39,100,2.05
16079346,https://www.airbnb.com/rooms/16079346,"Private Room in Historic Edwardian, Great Location",https://a0.muscache.com/im/pictures/c0e81e36-d756-4db4-97ee-46372e423701.jpg?aki_policy=large,Monette,100%,f,t,https://a0.muscache.com/im/pictures/dd61188c-59d9-48db-88c8-eed82eaec8c4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/dd61188c-59d9-48db-88c8-eed82eaec8c4.jpg?aki_policy=profile_x_medium,Haight-Ashbury,House,1,1,100.00,,,51,-122.4462418,37.76594461,14,93,1.4
16082636,https://www.airbnb.com/rooms/16082636,Sweeping Downtown Views from a Modern Condo,"https://a0.muscache.com/4ea/air/v2//pictures/18b18e47-f3ab-4aaa-b01c-003e036e1a05.jpg?t=r:w1200-h720-sfit,e:fjpg-c85",Zeus,99%,t,t,https://a0.muscache.com/im/pictures/user/7776ff02-ca7e-4046-8bc3-c6ca48be8080.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7776ff02-ca7e-4046-8bc3-c6ca48be8080.jpg?aki_policy=profile_x_medium,SoMa,Condominium,2,2,206.00,,,250,-122.3969683,37.78557305,3,100,0.19
16083195,https://www.airbnb.com/rooms/16083195,STUDIO 914,https://a0.muscache.com/im/pictures/4af165b4-2429-4da1-9c72-c317d497e569.jpg?aki_policy=large,Andrei,,f,t,https://a0.muscache.com/im/pictures/f33a82a9-61b8-4736-b50d-8d0165525ee7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/f33a82a9-61b8-4736-b50d-8d0165525ee7.jpg?aki_policy=profile_x_medium,Ingleside,Guest suite,1,1,149.00,,,34,-122.4555372,37.71890359,0,,
16086843,https://www.airbnb.com/rooms/16086843,421 - Private Room With Bath in Union Square,https://a0.muscache.com/im/pictures/5a93ef08-ce47-4e07-9f43-601d0d11869b.jpg?aki_policy=large,325,100%,f,t,https://a0.muscache.com/im/pictures/50f6edbd-3115-4565-9dab-136563ec1144.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/50f6edbd-3115-4565-9dab-136563ec1144.jpg?aki_policy=profile_x_medium,Union Square,Boutique hotel,1,1,109.00,,,32,-122.4050199,37.78893357,150,86,7.33
16088064,https://www.airbnb.com/rooms/16088064,"Sunny Top Floor Large Flat 5 bed/3 bath, Nob Hill.",https://a0.muscache.com/im/pictures/357b0c0b-b4bd-431a-a86b-ba9d33bd04b1.jpg?aki_policy=large,Joe,96%,t,t,https://a0.muscache.com/im/pictures/7f995ed7-0b6c-4451-88cb-d16b46d536aa.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/7f995ed7-0b6c-4451-88cb-d16b46d536aa.jpg?aki_policy=profile_x_medium,Nob Hill,Apartment,4,3.5,600.00,,,87,-122.4163233,37.79021558,86,97,4.29
16089156,https://www.airbnb.com/rooms/16089156,Redwood oasis in the city,https://a0.muscache.com/im/pictures/dbd1b83d-8cba-4fd5-91cd-e21222d635b6.jpg?aki_policy=large,Tracy,100%,t,t,https://a0.muscache.com/im/pictures/user/3b8d313f-4c27-4ea2-a342-19be147246e9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3b8d313f-4c27-4ea2-a342-19be147246e9.jpg?aki_policy=profile_x_medium,Mission Terrace,Guest suite,1,1,120.00,,,92,-122.43687,37.72659657,15,99,3.75
16121736,https://www.airbnb.com/rooms/16121736,"Art-filled loft in SoMA, Bright and Spacious",https://a0.muscache.com/im/pictures/8b57fda2-ad9b-40ee-b994-07d8632375e7.jpg?aki_policy=large,Lynne,100%,t,t,https://a0.muscache.com/im/pictures/e57ac4de-8ae5-42f4-9ad8-553b640c9f32.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/e57ac4de-8ae5-42f4-9ad8-553b640c9f32.jpg?aki_policy=profile_x_medium,SoMa,Loft,1,1.5,201.00,,,101,-122.4118758,37.77696084,95,98,5.25
16125990,https://www.airbnb.com/rooms/16125990,"Cozy room near GGPark, walk to Outside Lands",https://a0.muscache.com/im/pictures/b9cf297c-bb40-479e-8c71-97ba7a0f4744.jpg?aki_policy=large,Lynn & Ray,100%,t,t,https://a0.muscache.com/im/pictures/cabc4b15-0d85-4b44-bc96-04654a301b2c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/cabc4b15-0d85-4b44-bc96-04654a301b2c.jpg?aki_policy=profile_x_medium,,House,1,1,40.00,,,16,-122.4896335,37.75881053,11,96,0.92
16134193,https://www.airbnb.com/rooms/16134193,Quiet North Beach apartment near all of the action,https://a0.muscache.com/im/pictures/47f9c73e-fb03-45c7-9fd1-9cbf3f13839d.jpg?aki_policy=large,Martin,100%,t,t,https://a0.muscache.com/im/users/20257472/profile_pic/1432044594/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/20257472/profile_pic/1432044594/original.jpg?aki_policy=profile_x_medium,Telegraph Hill,Apartment,2,1,270.00,,,4,-122.4078824,37.80142379,57,99,2.86
16137002,https://www.airbnb.com/rooms/16137002,Sunny victorian one bedroom,https://a0.muscache.com/im/pictures/b2c32e62-0ec1-434e-847f-7edb7fb45928.jpg?aki_policy=large,Val,,f,t,https://a0.muscache.com/im/users/5498141/profile_pic/1409870052/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5498141/profile_pic/1409870052/original.jpg?aki_policy=profile_x_medium,Mission District,Apartment,1,1,112.00,,,157,-122.4082712,37.75809726,3,100,0.19
16145870,https://www.airbnb.com/rooms/16145870,Private Room with Shared Bath,https://a0.muscache.com/im/pictures/be923b92-dcd1-4d65-9a1d-9c7659be992f.jpg?aki_policy=large,Leo,100%,f,t,https://a0.muscache.com/im/pictures/f3f1186b-0eb2-448e-9613-8610603926eb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/f3f1186b-0eb2-448e-9613-8610603926eb.jpg?aki_policy=profile_x_medium,,House,1,1,80.00,,,51,-122.435374,37.71812782,5,100,5
